Any,Núm. Mes,Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Canal dels fets,Tipus de fet,Títol del fet (Codi Penal) o Llei de referència,Tipus de fet (Codi penal) o d'Infracció (altres lleis),Àmbit fet,Nombre fets o infraccions,Nombre víctimes
2023,10,octubre,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Tarragona,alt camp,Valls,bar_com,Presencial,infraccio administrativa,normativa administrativa odi i discriminacio,"Expressions, càntics, pancartes o símbols amb cont",LGTBI-fòbia,1,
2023,10,octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Alcarràs,via pública urbana,Presencial,delictes,03.-de les lesions,Lesions (lleu),origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Rubí,Barcelona,valles occidental,Rubí,tren fgc estació,Presencial,delictes,11.-del. contra l'honor,Injúria (lleu),origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,barcelones,Barcelona,instal·lació esportiva,Presencial,infraccio administrativa,normativa esport: dleg 1/00 i lleis 10/90 i 19/07,"Actes racistes, xenòfobs o intolerants",origen racial,1,
2023,10,octubre,RP Terres de l'Ebre,ABP Terra Alta - Ribera d'Ebre,Tarragona,ribera d'ebre,Móra d'Ebre,via pública urbana,Presencial,delictes,06.- contra la llibertat,Assetjament,LGTBI-fòbia,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,oficines/despatxos professionals,Internet o xarxes socials,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Sant Adrià de Besòs,via pública urbana,Presencial,delictes,03.-de les lesions,Lesions,origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Badalona,botiga de roba/sabateria_cc,Presencial,delictes,06.- contra la llibertat,Amenaces (lleu),origen racial,1,
2023,10,octubre,RP Central,ABP Bages,Barcelona,bages,Manresa,centre religiós catòlic,Presencial,delictes,21.-delictes contra la constitucio,Contra la llib. consciència i sent. religiosos,Religiós,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,hab. traster,Presencial,delictes,03.-de les lesions,Maltractament d'obra sense lesió (lleu),Religiós,1,
2023,10,octubre,RP Metropolitana Sud,ABP Martorell,Barcelona,baix llobregat,Abrera,via pública urbana,Presencial,altres,fets varis,Diligències informatives,origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,maresme,Calella,establiment de règim especial_com,Presencial,delictes,06.- contra la llibertat,Assetjament,origen racial,1,
2023,10,octubre,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,baix camp,Reus,hab. 1a res. casa adossada,Internet o xarxes socials,delictes,06.- contra la llibertat,Amenaces,origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,metro estació,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2023,10,octubre,RP Metropolitana Barcelona,Fet fora de Catalunya,Barcelona,barcelones,Barcelona,hab. 2a res. casa adossada,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2023,10,octubre,RP Central,ABP Bages,Barcelona,bages,Sant Joan de Vilatorrada,via pública urbana,Presencial,delictes,03.-de les lesions,Lesions (lleu),origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,03.-de les lesions,Maltractament d'obra sense lesió (lleu),LGTBI-fòbia,1,
2023,10,octubre,RP Central,ABP Solsonès,Lleida,solsones,Solsona,institut,Presencial,delictes,07.-de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,restaurant_com,Presencial,altres,fets varis,Diligències informatives,LGTBI-fòbia,1,
2023,10,octubre,RP Metropolitana Sud,ABP Garraf,Barcelona,garraf,Sitges,bar musical_com,Presencial,delictes,03.-de les lesions,Lesions (lleu),LGTBI-fòbia,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,"empr. tèxtil, calçat i complementaris",Presencial,altres,fets varis,Diligències informatives,LGTBI-fòbia,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,barcelones,Barcelona,associacions altres,Internet o xarxes socials,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Islamofòbia,1,
2023,10,octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,centre religiós catòlic,Presencial,delictes,13.-del. con. el patrimoni,Danys (lleu),Religiós,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Badalona,bar_com,Presencial,delictes,06.- contra la llibertat,Amenaces,origen racial,1,
2023,10,octubre,RP Metropolitana Sud,ABP Martorell,Barcelona,baix llobregat,Abrera,casino,Presencial,delictes,03.-de les lesions,Lesions (lleu),origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,03.-de les lesions,Lesions (lleu),discapacitat mental,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,discapacitat fisica,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,Sexisme,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,07.-de les tortures i delictes contra l'inte.moral,Tracte degradant / vexatori,LGTBI-fòbia,1,
2023,10,octubre,RP Metropolitana Sud,ABP Cornellà de Llobregat,Barcelona,baix llobregat,Cornellà de Llobregat,hab. escala/portal finca/replà,Presencial,delictes,03.-de les lesions,Lesions (lleu),origen racial,1,
2023,10,octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,hab. escala/portal finca/replà,Presencial,delictes,06.- contra la llibertat,Amenaces (lleu),origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Mataró,Barcelona,maresme,Mataró,obra en construcció,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Badalona,via pública urbana,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,06.- contra la llibertat,Amenaces (lleu),LGTBI-fòbia,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Badalona,hab. 1a res. pis/apartament,Internet o xarxes socials,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,LGTBI-fòbia,1,
2023,10,octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,bar musical_com,Presencial,delictes,03.-de les lesions,Maltractament d'obra sense lesió (lleu),origen racial,1,
2023,10,octubre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,03.-de les lesions,Lesions,origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Terrassa,Barcelona,valles occidental,Terrassa,via pública urbana,Presencial,infraccio administrativa,normativa administrativa odi i discriminacio,Altres,origen racial,1,
2023,10,octubre,RP  Metropolitana Nord,ABP Premià de Mar,Barcelona,maresme,Premià de Mar,via pública urbana,Presencial,delictes,03.-de les lesions,Maltractament d'obra sense lesió (lleu),LGTBI-fòbia,1,
2023,10,octubre,RP Girona,ABP Selva Litoral,Girona,selva,Lloret de Mar,restaurant_com,Presencial,delictes,21.-delictes contra la constitucio,Contra exer. drets fonamentals i llib. públiques,origen racial,1,
